38,mYPoY0Pa3D71YPerfrSwrg,Karma Kitchen,"['indpak', 'vegetarian', 'himalayan']",3,1,2,4.5,2305 18th St NW,"Washington, DC",DC
39,ULeX_UFCPjVU3IB9bchBbQ,Dosa & Chaat Indian Cafe,"['indpak', 'vegan', 'cafes']",3,2,84,4.0,68 Market St,Gaithersburg,MD
40,EDvUNaS6zWGNax7Yox2y8Q,Maurya Kebabs & Curries,"['indpak', 'pakistani', 'bangladeshi']",3,2,96,4.0,11444 Cherry Hill Rd,Beltsville,MD
41,1JRBSzV2NEo-b72ZVm6qXg,Bistro Aracosia,"['afghani', 'wine_bars']",2,3,208,4.5,5100 MacArthur Blvd,"Washington, DC",DC
42,L3xyUgvhO9RHbvwYR88oTw,Curry Place,"['indpak', 'himalayan', 'asianfusion']",3,2,149,4.0,385 Muddy Branch Rd,Gaithersburg,MD
43,bYjnyNmzgVxDMJaFKsT21A,Methi Indian and Nepalese Cuisine,"['indpak', 'himalayan']",2,2,118,3.5,2509 University Blvd W,Silver Spring,MD
44,j4PVNCpxS_U9rw0yn-Tiwg,Food Factory,"['afghani', 'indpak', 'pakistani']",3,1,113,3.5,8145 Baltimore Ave,College Park,MD
45,7gW9_cfTs9-0nQLM6_yNEQ,Shouk,"['mideastern', 'vegan', 'kosher']",3,2,671,4.5,655 K St NW,"Washington, DC",DC
46,bZR-XJIeXfxp_BnUcs-_GA,Marib Restaurant,"['arabian', 'mideastern', 'halal']",3,2,238,4.5,6981 Hechinger Dr,Springfield,VA
47,d2a31z-gioo0CbC8J-4Irw,Curry Place,"['indpak', 'himalayan', 'asianfusion']",3,1,264,4.0,12951 Wisteria Dr,Germantown,MD
48,lNYaLFlZfKLUbx-qkd3TWA,Himalayan Heritage Restaurant,['himalayan'],1,2,198,3.5,4925 Bethesda Ave,Bethesda,MD
49,YfgZBZWeJWkAwctImN0rrQ,4 Seasons Curry & Kabab,['indpak'],1,0,30,3.5,2219 Defense Hwy,Crofton,MD
0,wAJJHgIJmuWosz8nVuzK6g,Mina's Grill & Kabab,"['pakistani', 'chinese', 'buffets']",3,0,51,4.5,13825 Outlet Dr,Silver Spring,MD
1,3NZzADe9X3_LELgH1NBQEg,Tikka Masala,['indpak'],1,0,2,4.5,4929 Elm St,Bethesda,MD
2,niwgqHBVOf0Pu8bkrQ95Uw,Bombay Bistro,"['indpak', 'diners']",2,2,311,4.0,98 W Montgomery Ave,Rockville,MD
3,ydQTNctrjw45tJL-5WitPg,EATS United,"['indpak', 'halal', 'buffets']",3,0,17,3.0,641 Indiana Ave NW,"Washington, DC",DC
4,AOSpxO8mePsT8x7Io5vVRw,Duet,"['indpak', 'italian', 'pizza']",3,0,16,3.5,601 2nd St NE,"Washington, DC",DC
